ID,edad,meses,max_ant,ingreso,score,tipo_vivienda,zona,nivel,riesgo
2423,30,134,12,1410.61,194,2,1,5,1
2425,29,151,25,3500,218,2,1,5,1
2426,25,130,0,731.79,169,2,1,5,1
2427,37,161,43,7000,202,2,1,2,1
2429,21,121,12,1100,175,2,3,5,1
2430,22,147,18,750,178,2,1,2,1
2431,36,256,93,3900,164,1,1,2,1
2433,27,122,0,1000,169,2,3,5,1
2435,40,230,0,1483.26,197,2,1,5,1
2442,23,126,0,945.84,156,2,1,5,1
2443,30,217,49,8979,183,2,1,1,1
2450,33,147,0,1079.11,194,2,1,5,1
2452,28,158,18,2158,219,2,3,2,1
2453,32,170,18,1800,208,2,3,2,1
2456,27,121,0,1200,162,2,1,5,1
2457,35,138,0,2350,206,4,4,5,1
2458,22,145,8,1733.08,161,2,4,5,1
2460,27,179,18,1800,167,2,3,5,1
2461,36,121,8,1000,177,2,1,5,1
2465,28,123,0,1036.2,175,2,1,5,1
2469,50,145,0,1600,204,2,3,5,1
2471,27,139,8,1500,174,2,1,2,1
2474,23,129,7,2000,181,2,1,2,1
2475,51,197,0,1800,178,2,3,5,1
2477,23,125,0,1133.52,168,4,1,5,1
2478,36,178,53,5000,195,2,1,2,1
2479,44,193,0,1500,206,4,1,5,1
2481,27,145,0,771.19,189,4,4,2,1
2484,33,150,0,1750,200,4,4,2,1
2485,23,119,0,1045.48,156,2,3,5,1
2490,39,149,93,12000,182,1,1,2,1
2491,37,118,0,807.62,177,2,1,5,1
2494,22,132,0,896,157,2,1,2,1
2497,29,220,17,5500,173,2,1,2,1
2500,29,162,18,1700,215,2,1,2,1
2502,27,145,0,1600,181,2,5,2,1
2503,53,168,6,5000,197,2,1,2,1
2504,34,122,0,700,189,2,1,5,1
2506,25,166,25,3067.4,197,2,1,2,1
2510,38,129,0,896.65,196,4,1,1,1
2511,35,112,0,1200,170,2,1,5,1
2513,32,108,24,8300,219,4,3,2,1
2516,46,147,14,2177.28,216,4,5,5,1
2517,54,146,11,2700,198,2,3,2,1
2520,26,139,0,2000,162,2,1,2,1
2522,45,126,0,1120.64,180,2,2,5,1
2527,29,123,14,1931.09,180,2,1,5,1
2528,25,133,0,1075.9,169,2,1,5,1
2532,22,136,0,1021.85,156,2,1,5,1
2541,42,128,100,2500,230,2,1,5,1
2542,32,136,0,1015.71,175,2,3,5,1
2544,79,194,0,30000,247,4,1,1,1
2548,48,147,14,3270,197,2,3,5,1
2552,43,207,0,2110,200,2,1,2,1
2553,31,118,15,3518,192,2,3,2,1
2554,24,132,0,657.27,169,2,1,5,1
2561,49,314,0,2551.8,229,4,1,2,1
2562,32,179,5,3800,214,2,1,2,1
2563,35,271,0,670.17,177,2,3,5,1
2564,49,178,28,2893,146,2,1,5,1
2565,29,127,34,3342.35,192,2,1,5,1
2569,25,143,0,1882,172,2,3,5,1
2570,29,270,0,767.56,175,2,1,5,1
2573,28,142,30,800,175,2,1,5,1
2574,32,127,7,4228,194,2,1,4,1
2575,40,118,1,2679.05,205,2,4,2,1
2576,21,130,0,682.51,156,2,2,5,1
2577,34,181,10,700,170,2,1,5,1
2579,25,148,0,623.78,200,4,1,5,1
2580,27,151,71,4847,213,2,3,2,1
2582,28,114,0,2824.63,211,2,1,5,1
2586,34,144,0,1224.18,201,4,3,5,1
2588,36,153,0,6500,221,4,3,2,1
2594,59,301,0,8000,196,2,1,1,1
2595,35,220,41,9794,201,4,1,2,1
2597,23,125,0,1394.18,161,2,3,5,1
2600,37,257,0,750,176,2,3,5,1
2601,34,184,14,1500,177,2,1,5,1
2603,39,162,0,1400,191,4,1,5,1
2605,40,129,0,920,161,3,1,5,1
2607,23,132,0,1031.33,156,2,1,5,1
2608,42,144,37,4866,205,2,1,2,1
2610,27,196,0,6657.3,186,2,1,5,1
2611,24,112,0,1043.82,156,2,1,5,1
2614,25,136,0,2405.32,205,4,5,5,1
2618,34,189,7,1500,179,2,1,5,1
2620,43,161,0,1800,204,4,4,5,1
2622,29,140,0,2900,173,2,1,2,1
2623,34,189,0,2500,211,2,1,2,1
2624,41,247,0,7239,197,2,1,5,1
2625,23,145,0,901.2,156,2,1,5,1
2626,32,126,0,1185.65,211,4,1,1,1
2627,49,150,12,2500,192,2,3,2,1
2630,36,171,13,2882.8,202,2,1,2,1
2631,29,116,0,1002.89,175,2,3,5,1
2632,22,111,1,1165.71,194,4,2,5,1
2633,50,210,57,691.21,180,2,1,5,1
2636,35,139,0,4100,194,2,3,5,1
2639,46,139,99,4000,185,2,1,2,1
2641,26,146,30,2100,199,2,1,2,1
2642,37,164,0,689.37,196,4,1,5,1
2647,34,177,19,2310,184,2,4,2,1
2648,45,175,0,2720,198,2,1,2,1
2649,29,117,0,1050.9,175,2,1,5,1
2650,32,216,0,2000,220,2,1,5,1
2651,37,172,51,1100,199,2,1,2,1
2652,21,142,0,881.34,156,2,1,5,1
2653,37,142,11,1026.61,170,2,4,5,1
2655,28,151,0,2100,231,4,4,2,1
2657,25,169,63,1400,190,4,1,5,1
2659,32,173,0,1300,182,2,1,2,1
2661,23,146,0,4500,181,2,5,2,1
2665,31,192,21,1800,207,2,1,2,1
2667,42,160,9,12000,198,2,1,2,1
2670,50,163,30,5311.46,223,4,1,2,1
2671,31,160,11,2400,192,2,5,5,1
2674,43,156,0,15000,177,2,1,5,1
2677,30,148,0,1000,173,2,3,1,1
2680,40,126,0,2743.5,214,2,1,1,1
2681,47,128,0,4000,191,2,1,2,1
2684,45,160,11,6500,200,2,3,2,1
2685,23,143,0,1695,161,2,3,5,1
2686,38,212,71,2261.71,213,2,1,5,1
2690,40,217,64,2900,177,4,1,5,1
2693,28,140,0,2000,196,2,1,2,1
2695,29,225,0,5250,219,4,1,2,1
2696,27,172,13,1500,152,2,1,2,1
2698,25,169,0,1400,188,4,1,1,1
2701,32,194,11,1607.35,218,4,1,5,1
2702,47,145,0,1600,202,4,1,5,1
2704,48,142,0,2776.65,195,2,1,5,1
2706,31,126,8,900,195,2,3,2,1
2708,52,198,0,860.37,202,4,1,2,1
2709,37,134,0,1148.08,196,2,1,5,1
2715,42,131,0,7189,224,4,4,2,1
2718,36,249,0,2082.75,194,2,1,5,1
2723,44,375,63,2500,182,2,1,5,1
2726,42,122,11,1200,199,2,1,5,1
2729,22,122,17,2100,187,2,1,5,1
2730,37,166,0,1200,188,2,1,2,1
2731,31,135,0,1144.34,168,2,1,1,1
2733,22,132,0,1404.28,158,2,1,5,1
2734,36,166,36,2000,190,2,1,2,1
2737,28,125,13,1145.1,194,4,,5,1
2740,42,169,0,1013,178,2,1,1,1
2741,29,142,24,2753,188,2,1,2,1
2742,25,209,35,9200,194,2,1,2,1
2743,41,210,26,1133,161,2,4,2,1
2748,25,201,12,2200,205,4,1,5,1
2751,30,167,0,2800,209,2,1,5,1
2752,32,208,90,8000,180,2,3,2,1
2753,41,184,15,9400,191,2,1,2,1
2754,42,207,10,7574.75,214,2,1,2,1
2755,28,140,0,2618.83,219,4,1,2,1
2756,29,201,0,1200,175,2,1,5,1
2760,34,354,0,2000,192,4,1,5,1
2762,22,120,0,1720.37,156,2,1,5,1
2768,34,145,33,1273.28,179,2,1,5,1
2772,38,126,0,981.74,208,4,1,5,1
2773,29,154,14,2300,200,2,1,2,1
2774,26,118,0,937.85,188,4,1,5,1
2775,24,120,5,5500,181,2,1,2,1
2776,37,111,12,2840,213,4,1,5,1
2777,31,210,0,13500,212,2,1,2,1
2779,37,124,0,806.09,170,2,1,5,1
2780,30,134,7,2900,219,2,1,2,1
2781,30,134,7,2900,219,2,1,2,1
2783,30,172,0,3100,180,2,1,2,1
2785,21,137,20,2721.88,181,2,1,2,1
2786,28,137,0,1250,175,2,1,5,1
2787,38,185,81,16200,215,2,1,2,1
2790,24,141,12,2900,167,2,1,2,1
2793,32,124,0,2100,192,2,1,5,1
2794,29,142,10,1200,194,4,1,5,1
2795,27,185,10,902.42,188,4,1,5,1
2796,29,140,9,1229.49,194,4,1,5,1
2797,30,175,46,5000,193,2,1,2,1
2798,39,155,0,2800,213,4,3,5,1
2803,22,136,0,858.48,156,2,1,5,1
2805,34,141,14,645.34,189,2,1,5,1
2806,33,177,46,8000,175,2,1,2,1
2807,46,132,6,10148,192,1,3,2,1
2808,25,144,29,4000,220,2,3,2,1
2810,55,148,0,725,202,2,1,2,1
2812,29,120,0,2400,192,2,5,5,1
2818,49,116,0,2029.52,216,4,1,5,1
2821,42,158,12,3500,193,2,4,2,1
2824,26,121,0,1175.44,170,3,2,5,1
2826,29,127,0,1629.74,175,2,2,5,1
2828,21,120,0,912.7,166,2,3,5,1
2829,28,134,10,2000,188,2,1,2,1
2830,23,133,0,700,156,2,1,5,1
2832,32,162,19,3135,222,2,1,5,1
2837,44,172,0,1001.75,199,4,1,5,1
2840,32,135,15,5960.25,186,2,1,2,1
2841,29,113,0,968.06,175,2,1,5,1
2844,28,134,12,2200,193,2,3,2,1
2849,48,192,0,1600,207,4,3,5,1
2850,33,123,0,696.83,175,2,1,5,1
2851,27,114,0,1800,195,2,1,3,1
2852,23,145,27,3500,185,2,1,2,1
2855,28,156,17,2500,192,2,,2,1
2863,35,177,0,5000,218,4,3,1,1
2864,43,157,6,2000,186,2,5,2,1
2867,36,139,36,10000,216,4,3,2,1
2868,35,182,21,2433.87,206,4,4,5,1
2870,39,174,0,915.75,191,2,3,1,1
2871,37,150,0,1700,182,2,3,5,1
2877,31,170,17,4720,180,2,3,2,1
2878,27,155,39,2100,194,2,5,2,1
2879,26,139,0,1284.86,190,4,1,5,1
2880,30,167,0,1420,194,4,2,5,1
2881,31,127,0,1586.86,177,2,1,5,1
2883,47,186,8,814.46,178,2,1,5,1
2884,28,134,16,1400,185,2,3,2,1
2885,55,124,0,1509.12,180,2,1,5,1
2888,28,150,0,1200,213,4,5,5,1
2889,45,187,12,4998.44,176,4,1,5,1
2891,25,143,0,5130,198,2,1,5,1
2892,25,143,0,5130,198,2,1,5,1
2893,34,150,7,2400,202,2,1,2,1
2895,30,138,30,8450,233,4,3,2,1
2896,29,138,0,1100,187,4,4,5,1
2897,22,129,0,1000,158,2,3,2,1
2898,31,162,42,733.1,213,4,4,5,1
2901,21,132,0,905.55,178,2,3,2,1
2903,27,116,8,616.24,183,2,1,2,1
2904,48,348,0,14000,183,4,5,1,1
2905,31,164,49,1600,181,2,1,4,1
2906,32,184,63,2400,200,2,1,2,1
2910,36,144,0,2100,194,2,1,5,1
2911,55,120,13,1440.67,215,4,1,5,1
2914,22,128,0,1100,156,2,2,5,1
2915,36,177,18,1060.81,196,2,1,5,1
2916,26,192,21,1772.94,174,2,1,5,1
2917,29,198,0,1937.08,180,2,1,5,1
2918,27,128,0,820.61,188,4,4,5,1
2922,28,133,10,2150,200,2,3,2,1
2925,32,153,13,3025,195,2,1,2,1
2928,30,147,3,4766,180,2,1,2,1
2929,41,213,18,3089,212,2,1,5,1
2930,25,155,0,924.47,188,4,2,5,1
2935,25,116,0,1570,164,2,1,5,1
2938,29,194,19,457.02,175,2,3,5,1
2939,31,200,69,3517,212,2,1,2,1
2940,47,147,0,897.24,199,4,1,5,1
2941,35,117,0,1200,177,2,1,5,1
2945,47,127,0,15000,236,4,3,4,1
2946,40,124,22,8170,185,2,1,2,1
2947,26,154,37,2558.61,213,2,4,2,1
2950,34,119,0,680,194,2,1,5,1
2952,27,123,11,716.44,169,2,1,5,1
2955,39,155,39,2000,182,2,1,5,1
2956,44,198,19,2800,205,2,1,2,1
2957,28,137,0,3000,214,2,1,2,1
2961,40,168,28,3258.44,197,2,1,5,1
2963,36,147,32,1200,204,2,,2,1
2965,29,99,17,4000,200,2,3,2,1
2966,30,127,0,637.45,206,4,3,5,1
2967,29,185,0,2704,173,2,1,2,1
2969,29,173,28,2000,178,2,1,5,1
2971,23,126,0,1153.78,175,2,3,5,1
2974,37,156,0,2400,194,2,2,5,1
2979,21,133,0,1100,168,4,3,5,1
2980,24,169,3,4900,186,2,1,5,1
2981,30,132,1,12000,207,4,3,2,1
2982,31,208,46,2600,200,2,1,5,1
2987,38,131,5,1055.69,218,4,1,2,1
2991,29,118,0,1300,178,2,1,2,1
2992,47,132,2,1200,173,2,1,5,1
2995,52,329,0,2000,158,4,2,5,1
2996,38,160,9,3000,194,2,1,5,1
2998,30,159,0,3500,190,2,2,2,1
2999,35,192,0,783,148,2,1,5,1
3001,35,142,0,1079.24,170,2,1,5,1
3003,46,150,17,950,180,2,1,5,1
3005,40,117,0,741.82,211,4,1,5,1
3006,44,118,0,1338.88,178,2,2,1,1
3007,31,130,19,2261.6,192,2,3,5,1
3009,33,279,8,1100,197,2,3,2,1
3010,28,196,0,1129.3,168,2,1,5,1
3011,39,223,0,2300,213,4,3,5,1
3012,29,146,24,850,175,2,1,5,1
3016,39,152,0,1400,182,2,1,5,1
3019,38,174,0,2200,194,2,2,5,1
3021,27,117,43,2171,205,4,1,5,1
3022,27,117,43,2171,205,4,1,5,1
3024,26,122,0,1100,171,2,1,4,1
3027,24,120,0,1259.24,156,2,2,5,1
3028,43,137,0,3563.68,216,4,3,5,1
3029,41,175,35,2500,185,2,5,2,1
3031,26,146,20,6000,179,2,3,5,1
3037,26,184,0,885.78,188,2,1,5,1
3039,20,126,7,690,175,2,5,5,1
3040,36,174,44,974.94,170,2,5,5,1
3041,38,160,10,3000,192,2,1,5,1
3042,32,191,0,4500,214,2,1,2,1
3049,34,210,0,1312.91,198,4,1,5,1
3051,34,220,0,2250,194,2,1,5,1
3052,24,125,0,1150,136,2,5,5,1
3056,32,161,21,7000,193,2,1,2,1
3057,30,198,33,18000,166,2,1,2,1
3059,38,205,0,2500,182,1,3,2,1
3062,35,153,0,1755,182,2,1,5,1
3063,24,145,10,1477,161,2,1,2,1
3067,24,142,16,2200,156,2,1,2,1
3069,26,123,9,1205.58,188,4,1,5,1
3071,46,160,21,6500,200,2,3,2,1
3072,23,170,0,8000,190,2,3,1,1
3073,28,109,0,750,216,4,1,2,1
3074,31,184,20,4342,230,4,1,5,1
3075,37,125,0,1982.86,179,2,2,5,1
3079,25,168,0,1000,169,2,1,5,1
3084,43,145,41,2050,204,4,1,5,1
3085,36,143,10,1200,223,4,1,2,1
3086,30,256,10,5522,212,2,1,2,1
3089,41,262,83,7000,236,4,1,2,1
3090,25,122,0,1404.18,188,4,2,5,1
3096,24,120,15,4020,176,2,1,2,1
3097,43,155,10,2800,216,4,3,5,1
3100,27,114,10,2200,208,2,1,2,1
3106,28,114,0,1129.58,183,2,3,2,1
3109,34,142,0,1839.89,209,2,1,2,1
3113,53,284,21,2015.03,185,2,1,5,1
3114,30,215,0,2315,237,4,1,2,1
3115,28,146,8,2500,193,2,3,4,1
3116,25,155,0,960.32,188,4,1,5,1
3117,40,144,0,2057.53,213,4,2,5,1
3118,40,246,19,1250,202,2,1,2,1
3119,40,132,0,2325,206,4,1,5,1
3123,33,136,0,1250,190,2,1,2,1
3124,30,153,0,3200,213,2,1,2,1
3125,30,153,0,3200,213,2,1,2,1
3127,46,278,50,2300,185,2,,2,1
3136,31,124,3,1400,199,2,5,2,1
3138,41,244,0,14788,197,2,1,5,1
3139,43,178,92,5500,178,2,1,2,1
3142,34,164,0,3533.34,182,2,3,5,1
3144,37,131,30,2400,194,2,1,3,1
3145,25,131,0,1222.64,169,2,1,5,1
3146,27,136,23,999.84,160,2,2,1,1
3147,40,153,0,3500,216,2,1,5,1
3148,31,168,0,800,181,2,1,5,1
3150,27,214,0,1200,169,2,1,5,1
3151,28,131,0,935,169,2,1,5,1
3152,35,145,0,2012,182,2,1,5,1
3154,22,114,0,776.4,156,2,1,5,1
3155,38,134,0,1598,179,2,5,5,1
3156,53,234,49,3000,216,4,3,5,1
3159,58,165,0,9000,196,2,1,2,1
3163,55,121,0,812.1,197,4,4,5,1
3166,25,133,0,946.95,164,2,1,2,1
3168,33,186,0,2612.5,195,2,3,2,1
3169,36,210,0,6600,201,2,1,2,1
3172,33,133,6,2650.22,197,2,1,2,1
3178,58,163,22,2500,211,2,1,5,1
3180,50,118,13,620.13,199,4,1,5,1
3181,28,121,39,3400,212,2,1,2,1
3182,23,160,0,1050,160,2,3,1,1
3187,27,185,0,736.73,196,2,1,4,1
3190,31,167,4,1400,199,2,1,2,1
3191,38,182,54,904.32,196,2,1,5,1
3192,33,114,24,3000,214,2,3,2,1
3193,47,136,6,1300,219,4,1,2,1
3195,39,165,16,1299.25,177,2,1,5,1
3197,34,145,2,2100,214,2,3,2,1
3199,26,200,12,4500,205,2,1,2,1
3200,25,120,9,2927.97,194,2,3,2,1
3203,39,152,22,1008.26,196,4,3,5,1
3204,43,214,0,7375.73,235,4,5,1,1
3205,30,230,22,750,195,2,1,2,1
3206,42,166,0,1346.03,185,2,2,5,1
3207,39,141,0,1268.09,177,2,2,5,1
3208,37,126,0,1061.08,177,2,3,5,1
3209,42,134,23,3390,198,2,4,2,1
3210,56,165,7,3000,214,2,5,2,1
3212,28,122,8,880,166,2,3,1,1
3215,51,238,98,4500,216,4,1,5,1
3219,40,144,26,2081.97,216,4,1,5,1
3223,24,161,0,1400,171,2,1,5,1
3224,41,170,40,2800,205,2,1,2,1
3227,36,125,7,1051.78,189,4,4,5,1
3228,33,144,39,870.07,194,4,1,5,1
3232,36,137,23,2450,195,2,1,2,1
3234,63,162,24,1600,235,4,1,1,1
3235,48,192,88,2000,173,2,1,2,1
3238,43,134,0,706.38,180,2,1,5,1
3239,30,143,0,2200,214,2,1,2,1
3240,23,97,0,1100,159,2,2,4,1
3244,25,119,0,969.2,158,2,2,5,1
3245,41,174,0,2400,197,2,1,5,1
3246,42,450,0,1060,207,2,1,2,1
3248,46,159,0,2400,198,3,2,5,1
3250,38,121,0,1749.61,182,2,3,5,1
3253,52,116,24,3465,198,2,1,2,1
3254,37,262,8,2000,199,4,1,5,1
3259,32,178,0,803,197,2,1,2,1
3262,31,166,27,684.82,175,2,1,5,1
3265,28,141,18,3750,200,2,3,2,1
3267,34,176,0,1000,194,2,1,5,1
3268,25,164,15,2100,200,2,1,5,1
3269,36,210,31,3000,182,2,1,2,1
3272,36,148,42,4173,197,2,1,2,1
3275,36,150,0,10000,213,2,1,5,1
3276,27,121,8,3101.83,194,2,1,2,1
3277,51,224,33,1800,192,4,3,2,1
3279,46,149,31,2187,178,2,3,5,1
3282,22,113,0,900,175,2,1,5,1
3283,40,148,0,1550,180,2,2,1,1
3284,28,131,10,1317.38,180,2,1,5,1
3285,42,137,0,2066,185,2,1,5,1
3286,29,181,18,5000,200,2,1,2,1
3288,36,146,0,1500,191,4,3,5,1
3289,31,131,19,4250,211,4,3,5,1
3292,47,137,56,990.79,185,2,,5,1
3294,29,145,50,4290,209,2,1,5,1
3295,45,159,21,2875,216,4,1,5,1
3298,29,121,0,1031.62,173,2,2,1,1
3299,40,122,16,873.1,180,2,1,5,1
3300,45,281,74,1297,180,2,3,2,1
3302,41,190,0,1300,197,4,3,5,1
3304,43,198,0,13000,217,4,1,4,1
3312,40,139,8,10085,205,2,1,2,1
3313,47,175,0,1400,185,2,1,5,1
3314,34,172,31,2200,194,2,1,2,1
3316,29,152,0,1200,168,2,1,5,1
3319,40,151,12,2550,216,4,5,5,1
3322,32,182,39,1277.08,175,2,1,5,1
3324,25,124,18,2500,194,2,1,2,1
3325,39,131,3,2300,217,2,1,2,1
3327,52,182,0,2500,216,4,1,5,1
3330,51,181,0,1028.63,180,2,3,5,1
3331,36,174,12,2815,216,2,3,2,1
3332,33,135,7,14460,219,4,1,2,1
3335,31,143,0,2086.93,199,4,2,5,1
3337,60,213,0,1650,202,2,1,2,1
3338,25,153,0,1093.16,169,2,3,5,1
3339,45,173,76,9287.9,205,2,3,2,1
3342,56,203,0,1900,197,2,1,5,1
3343,51,164,0,895.12,180,2,1,5,1
3345,40,131,11,1145.77,196,4,2,5,1
3346,37,148,77,2000,170,2,1,2,1
3347,30,173,0,2000,207,2,1,2,1
3350,31,141,0,7000,233,4,2,2,1
3351,37,131,96,2700,190,2,3,2,1
3352,45,154,15,800,176,2,5,5,1
3353,28,128,11,855.97,180,2,1,4,1
3356,37,120,0,1534.02,195,2,1,2,1
3358,33,109,47,3200,199,2,2,3,1
3362,50,242,0,2509,205,2,1,4,1
3364,21,152,13,1900,188,2,3,2,1
3366,39,118,94,3500,202,2,1,2,1
3367,31,202,0,766.13,194,4,3,5,1
3369,31,174,10,1600,200,2,3,2,1
3371,26,158,0,1470.37,169,2,1,5,1
3373,31,169,0,1174.6,170,2,2,5,1
3375,42,252,0,1500,201,4,1,5,1
3376,35,145,0,12408.03,195,2,3,2,1
3377,35,186,0,1806,201,4,3,5,1
3379,42,173,85,10000,205,2,1,2,1
3380,36,273,0,1200,210,2,1,5,1
3381,63,395,0,3500,210,2,1,5,1
3382,30,195,41,3600,214,4,1,2,1
3383,25,144,0,871.06,169,2,1,5,1
3384,55,198,14,2100,201,2,1,2,1
3388,38,153,0,900,165,2,1,2,1
3389,24,135,0,1200,157,2,1,4,1
3390,42,178,0,2200,195,2,1,1,1
3391,24,149,0,1000,175,4,3,5,1
3392,31,196,32,3650,183,4,2,5,1
3393,31,196,32,3650,183,4,2,5,1
3394,46,210,0,20000,224,4,1,2,1
3397,33,182,18,1205.31,177,2,1,5,1
3398,34,231,12,3500,231,4,1,5,1
3399,30,129,0,1110.88,177,2,1,5,1
3401,29,164,0,1200,176,2,3,2,1
3402,64,184,0,7000,238,4,1,2,1
3407,34,118,0,1634,194,4,2,5,1
3408,21,137,0,1128.34,173,4,1,5,1
3409,43,141,94,2000,200,2,1,2,1
3413,33,144,22,950,192,2,1,5,1
3416,34,178,15,890.12,177,2,3,1,1
3417,29,171,37,4500,202,2,1,2,1
3420,32,159,0,1100,173,2,2,5,1
3421,34,166,30,2500,216,4,3,2,1
3425,26,146,19,1300,191,4,3,2,1
3426,36,172,27,3000,212,2,1,2,1
3427,30,131,12,932.59,194,4,1,5,1
3428,55,225,0,6000,206,2,3,4,1
3429,31,166,43,966,194,4,1,5,1
3430,26,159,0,1700,174,2,1,5,1
3431,42,191,0,1800,186,2,2,2,1
3432,46,168,3,4350,216,4,1,5,1
3434,22,131,0,1300,157,2,3,2,1
3436,38,153,10,2200,188,2,3,2,1
3437,43,123,5,1056,178,2,1,5,1
3438,47,138,0,732.68,199,2,1,5,1
3442,45,407,43,4000,197,2,1,5,1
3446,55,105,17,1000,213,4,3,5,1
3447,25,138,0,2000,196,2,1,2,1
3448,29,162,12,4000,199,2,5,5,1
3450,45,140,36,2700,197,2,1,2,1
3452,45,149,0,988.81,197,4,1,5,1
3453,40,135,45,6500,184,1,3,2,1
3454,41,257,62,3223,216,4,1,5,1
3455,36,135,0,6000,201,4,3,2,1
3456,29,172,0,1273,175,2,1,5,1
3460,34,218,0,2700,210,2,1,2,1
3462,38,197,0,725,175,2,1,5,1
3463,28,181,0,1911.81,199,2,1,5,1
3466,25,127,0,1000,188,2,1,5,1
3467,34,142,0,1366.67,185,2,1,2,1
3468,26,152,23,1000,169,2,1,5,1
3472,41,170,38,25000,231,4,3,2,1
3473,34,134,24,2500,194,2,5,5,1
3474,35,186,10,1800,190,2,1,2,1
3475,36,133,0,1000,196,4,1,5,1
3476,47,102,0,2500,200,2,1,2,1
3480,38,250,0,2300,202,2,2,2,1
3481,33,167,17,3567,200,2,1,2,1
3482,34,196,51,2500,188,2,3,2,1
3483,37,133,14,1306.93,175,2,1,1,1
3484,35,222,79,30000,224,4,1,2,1
3487,33,192,48,2300,192,2,1,5,1
3488,27,128,25,700,175,2,1,5,1
3489,38,174,47,7916,202,2,1,2,1
3490,27,123,7,814,200,2,1,5,1
3493,53,115,13,1400,182,2,3,5,1
3494,31,146,17,4800,209,2,1,2,1
3495,35,162,15,3300,221,2,3,2,1
3497,35,149,55,6600,221,2,1,2,1
3498,33,128,14,1730,180,2,1,5,1
3500,29,168,0,756.11,180,2,1,2,1
3501,24,139,0,1800,161,2,1,5,1
3502,40,158,66,9100,201,4,,2,1
3510,32,190,40,1272.73,175,2,1,5,1
3514,58,144,15,6000,238,4,1,2,1
3515,41,149,17,6606.63,217,4,3,2,1
3516,33,160,11,2000,188,2,1,2,1
3517,26,188,12,11812,186,2,1,5,1
3519,35,180,1,2500,194,2,1,5,1
3534,44,112,12,9525,217,4,1,2,1
3535,35,210,0,1500,177,2,3,2,1
3540,29,123,2,3600,193,2,1,2,1
3543,32,192,42,7000,214,2,1,2,1
3545,25,210,22,13500,194,2,1,5,1
3546,42,387,0,1353.59,192,2,3,5,1
3548,33,139,23,2714.69,212,2,1,2,1
3551,30,158,0,3500,217,2,1,2,1
3552,31,162,11,2600,203,2,1,2,1
3554,30,134,0,2024.59,233,4,3,2,1
3555,26,106,5,881.31,169,2,1,5,1
3556,30,173,18,950,175,2,1,5,1
3557,65,229,0,3000,214,2,1,2,1
3559,30,175,24,800,194,2,1,5,1
3560,28,140,29,3000,219,2,1,2,1
3561,38,159,24,981.69,196,4,1,5,1
3565,45,131,0,1229.94,188,2,1,2,1
3566,32,185,22,1100,175,2,1,5,1
3567,42,181,8,1916,185,2,1,5,1
3569,43,221,50,1700,185,2,1,5,1
3570,40,196,12,3000,205,2,1,2,1
3573,33,175,48,2817,219,2,4,4,1
3574,38,137,15,3000,221,4,1,2,1
3578,41,209,0,3000,223,4,1,2,1
3580,26,122,6,1430.29,169,2,1,5,1
3581,56,287,0,5359.62,179,4,1,4,1
3582,32,167,11,1097.77,168,2,4,5,1
3583,29,133,0,2300,211,2,1,5,1
3584,45,150,105,2000,193,2,1,2,1
3586,42,270,0,7394,217,4,1,2,1
3588,32,133,0,2200,211,4,3,5,1
3590,31,137,64,148,197,4,1,2,1
3591,33,210,39,2500,200,2,1,2,1
3593,68,123,9,2822.17,214,2,1,2,1
3597,35,142,82,5255,240,4,1,2,1
3598,42,135,0,3400,205,2,1,2,1
3600,42,241,0,1726.37,180,2,3,5,1
3601,36,140,0,2400,185,2,1,2,1
3602,34,144,15,11000,217,2,3,2,1
3604,28,135,0,850,175,2,3,5,1
3606,29,166,19,1611.24,175,2,1,5,1
3610,52,178,36,3300,197,2,1,5,1
3615,30,135,0,965.2,175,2,3,5,1
3616,29,207,43,1133.86,183,2,1,2,1
3617,36,162,0,1063.46,198,4,1,1,1
3618,27,122,9,781.99,181,2,1,5,1
3619,31,147,21,2400,200,2,3,2,1
3621,33,210,27,2100,202,2,1,5,1
3622,29,161,10,1672.53,180,2,1,5,1
3623,22,152,0,900,164,2,3,2,1
3624,30,145,0,2100,195,2,1,2,1
3625,50,432,35,1679,184,2,3,5,1
3628,30,157,11,2754,193,2,3,2,1
3632,31,116,6,799.77,213,4,1,5,1
3633,47,213,0,800,178,2,3,5,1
3634,22,138,0,799.39,156,2,1,5,1
3635,32,140,0,3004.75,211,4,3,5,1
3641,36,160,0,2987.08,233,4,1,2,1
3642,36,125,15,2471.63,199,4,1,2,1
3643,27,210,0,1500,177,2,1,5,1
3648,31,151,37,4500,195,2,1,2,1
3651,54,239,0,1800,196,2,1,5,1
3653,32,172,0,2711.19,207,2,1,4,1
3654,42,323,7,2500,202,2,1,2,1
3655,27,157,7,2400,194,2,1,2,1
3656,36,157,18,30000,202,2,3,2,1
3659,31,184,7,966.95,183,2,5,2,1
3661,34,172,0,2126.1,202,2,1,2,1
3664,27,198,27,3900,194,2,1,2,1
3665,38,177,55,1283.24,183,3,1,5,1
3667,22,128,0,1322.33,164,2,1,2,1
3670,37,143,0,3619,190,2,1,2,1
3671,38,158,0,1400,198,4,4,5,1
3672,40,198,39,2100,197,2,1,5,1
3673,23,137,0,747.05,157,2,1,2,1
3674,33,120,40,3000,211,2,1,5,1
3676,30,133,12,691.05,175,2,1,5,1
3677,33,149,18,3000,206,2,1,2,1
3679,49,199,0,2500,158,2,3,2,1
3680,49,199,0,2500,158,2,3,2,1
